Idempresa,N_Sucursal,Codigoct,Idtransformador,Idalimentador,Cantusubt,Tipoinstalacion,Nro de circuito,Resultado Circuito,Codigo,N_Ubicacio,Potencia,Marca,Chapa,Q_Usuarios,N_Localida,Expr1016,Nro_EPRE,Resultado,P o G,Alimentador,N_Alimenta,Tipo_Alimentador,Nro de medicion,Coord_X,Coord_Y
E,VIEDMA,V172,1.0,SV172-1,13,M,1.0,Penalizado,V172,"Mazzarello y Paseo de los Olivos 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5386.0,109.0,VIEDMA,VIEDMA 2,V1721P1,Penalizada,P,VIEDMA 2,VIEDMA 2,Urbano,1,-62.9819391429,-40.819951476844
E,VIEDMA,V172,1.0,SV172-1,13,M,1.0,Penalizado,V172,"Mazzarello y Paseo de los Olivos 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5386.0,109.0,VIEDMA,VIEDMA 2,V1721G1,Penalizada,G,VIEDMA 2,VIEDMA 2,Urbano,1,-62.9819391429,-40.819951476844
E,VIEDMA,V172,1.0,SV172-1,13,M,1.0,Correcto,V172,"Mazzarello y Paseo de los Olivos 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5386.0,109.0,VIEDMA,VIEDMA 2,V1721P2,Correcta,P,VIEDMA 2,VIEDMA 2,Urbano,2,-62.9819391429,-40.819951476844
E,VIEDMA,V172,1.0,SV172-2,99,M,2.0,Correcto,V172,"Mazzarello y Paseo de los Olivos 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5386.0,109.0,VIEDMA,VIEDMA 2,V1722P0,Correcta,P,VIEDMA 2,VIEDMA 2,Urbano,0,-62.9819391429,-40.819951476844
E,VIEDMA,V172,1.0,SV172-2,99,M,2.0,Correcto,V172,"Mazzarello y Paseo de los Olivos 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5386.0,109.0,VIEDMA,VIEDMA 2,V1722G0,Correcta,G,VIEDMA 2,VIEDMA 2,Urbano,0,-62.9819391429,-40.819951476844
E,VIEDMA,V173,1.0,SV173-2,20,M,2.0,Sin medir,V173,"Garrone N║ 261 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",630.0,NED,386.0,66.0,VIEDMA,VIEDMA 2,,,-,,VIEDMA 2,,-1,-62.992814503319,-40.80764677755
E,VIEDMA,V173,1.0,SV173-4,46,M,4.0,Sin medir,V173,"Garrone N║ 261 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",630.0,NED,386.0,66.0,VIEDMA,VIEDMA 2,,,-,,VIEDMA 2,,-1,-62.992814503319,-40.80764677755
E,VIEDMA,V174,1.0,SV174-1,52,M,1.0,Sin medir,V174,"Calle 20 al N║1050 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,3765.0,190.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.029393514388,-40.83112895692
E,VIEDMA,V174,1.0,SV174-2,31,M,2.0,Correcto,V174,"Calle 20 al N║1050 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,3765.0,190.0,VIEDMA,RURAL,V1742P0,Correcta,P,RURAL,RURAL,Rural,0,-63.029393514388,-40.83112895692
E,VIEDMA,V174,1.0,SV174-2,31,M,2.0,Correcto,V174,"Calle 20 al N║1050 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,3765.0,190.0,VIEDMA,RURAL,V1742G0,Correcta,G,RURAL,RURAL,Rural,0,-63.029393514388,-40.83112895692
E,VIEDMA,V174,1.0,SV174-3,121,M,3.0,Sin medir,V174,"Calle 20 al N║1050 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,3765.0,190.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.029393514388,-40.83112895692
E,VIEDMA,V175,1.0,SV175-1,47,M,1.0,Sin medir,V175,V175,400.0,NED,5571.0,49.0,VIEDMA,VIEDMA 1,,,-,,VIEDMA 1,,-1,-62.990991238459,-40.806102030097
E,VIEDMA,V175,1.0,SV175-2,2,M,2.0,Penalizado,V175,V175,400.0,NED,5571.0,49.0,VIEDMA,VIEDMA 1,V1752G0,Penalizada,G,VIEDMA 1,VIEDMA 1,Urbano,0,-62.990991238459,-40.806102030097
E,VIEDMA,V175,1.0,SV175-2,2,M,2.0,Penalizado,V175,V175,400.0,NED,5571.0,49.0,VIEDMA,VIEDMA 1,V1752G1,Correcta,G,VIEDMA 1,VIEDMA 1,Urbano,1,-62.990991238459,-40.806102030097
E,VIEDMA,V175,1.0,SV175-2,2,M,2.0,Penalizado,V175,V175,400.0,NED,5571.0,49.0,VIEDMA,VIEDMA 1,V1752G1,Correcta,G,VIEDMA 1,VIEDMA 1,Urbano,1,-62.990991238459,-40.806102030097
E,VIEDMA,V175,1.0,SV175-2,2,M,2.0,Penalizado,V175,V175,400.0,NED,5571.0,49.0,VIEDMA,VIEDMA 1,V1752P0,Fallida,P,VIEDMA 1,VIEDMA 1,Urbano,0,-62.990991238459,-40.806102030097
E,VIEDMA,V175,1.0,SV175-2,2,M,2.0,Penalizado,V175,V175,400.0,NED,5571.0,49.0,VIEDMA,VIEDMA 1,V1752P1,Fallida,P,VIEDMA 1,VIEDMA 1,Urbano,1,-62.990991238459,-40.806102030097
E,VIEDMA,V175,1.0,SV175-2,2,M,2.0,Penalizado,V175,V175,400.0,NED,5571.0,49.0,VIEDMA,VIEDMA 1,V1752P1,Correcta,P,VIEDMA 1,VIEDMA 1,Urbano,1,-62.990991238459,-40.806102030097
E,VIEDMA,V176,1.0,SV176-1,2,M,1.0,Sin medir,V176,"RECONQUISTA Y ESTRADA 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5706.0,18.0,VIEDMA,IDEVI,,,-,,IDEVI,,-1,-63.002618600544,-40.820999654649
E,VIEDMA,V176,1.0,SV176-2,16,M,2.0,Sin medir,V176,"RECONQUISTA Y ESTRADA 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5706.0,18.0,VIEDMA,IDEVI,,,-,,IDEVI,,-1,-63.002618600544,-40.820999654649
E,VIEDMA,V177,1.0,SV177-1,35,M,1.0,Correcto,V177,"El Salvador y Ruta Provincial N║ 1 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5607.0,62.0,VIEDMA,RURAL,V1771P1,Correcta,P,RURAL,RURAL,Rural,1,-63.013819261089,-40.823735832912
E,VIEDMA,V177,1.0,SV177-1,35,M,1.0,Correcto,V177,"El Salvador y Ruta Provincial N║ 1 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5607.0,62.0,VIEDMA,RURAL,V1771G0,Correcta,G,RURAL,RURAL,Rural,0,-63.013819261089,-40.823735832912
E,VIEDMA,V177,1.0,SV177-1,35,M,1.0,Correcto,V177,"El Salvador y Ruta Provincial N║ 1 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5607.0,62.0,VIEDMA,RURAL,V1771G1,Correcta,G,RURAL,RURAL,Rural,1,-63.013819261089,-40.823735832912
E,VIEDMA,V177,1.0,SV177-1,35,M,1.0,Correcto,V177,"El Salvador y Ruta Provincial N║ 1 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5607.0,62.0,VIEDMA,RURAL,V1771P0,Correcta,P,RURAL,RURAL,Rural,0,-63.013819261089,-40.823735832912
E,VIEDMA,V177,1.0,SV177-2,32,M,2.0,Sin medir,V177,"El Salvador y Ruta Provincial N║ 1 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5607.0,62.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.013819261089,-40.823735832912
E,VIEDMA,V178,1.0,SV178-1,36,M,1.0,Sin medir,V178,"Calle 112 y 104 - Loteo Silva- 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5649.0,54.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.00934144368,-40.827508111086
E,VIEDMA,V178,1.0,SV178-2,10,M,2.0,Sin medir,V178,"Calle 112 y 104 - Loteo Silva- 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5649.0,54.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.00934144368,-40.827508111086
E,VIEDMA,V178,1.0,SV178-3,6,M,3.0,Sin medir,V178,"Calle 112 y 104 - Loteo Silva- 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",160.0,NED,5649.0,54.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.00934144368,-40.827508111086
E,VIEDMA,V179,1.0,SV179-1,3,M,1.0,Sin medir,V179,"PARCELA 02-D LAS CUCHILLAS 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",10.0,NED,6402.0,3.0,VIEDMA,CENTRAL T╚RMICA,,,-,,CENTRAL T╚RMICA,,-1,-63.036705709128,-40.875451008629
E,VIEDMA,V180,1.0,SV180-1,2,M,1.0,Sin medir,V180,"Chacra N░ 152 (La Cuchilla) 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",10.0,NED,3390.0,2.0,VIEDMA,CENTRAL T╚RMICA,,,-,,CENTRAL T╚RMICA,,-1,-63.033972105824,-40.878821276368
E,VIEDMA,V181,1.0,SV181-1,11,M,1.0,Sin medir,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,,,-,,VIEDMA 1,,-1,-62.988286338108,-40.812810765548
E,VIEDMA,V181,1.0,SV181-2,119,M,2.0,Sin medir,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,,,-,,VIEDMA 1,,-1,-62.988286338108,-40.812810765548
E,VIEDMA,V181,1.0,SV181-3,41,M,3.0,Penalizado,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,V1813G1,Correcta,G,VIEDMA 1,VIEDMA 1,Urbano,1,-62.988286338108,-40.812810765548
E,VIEDMA,V181,1.0,SV181-3,41,M,3.0,Penalizado,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,V1813P1,Correcta,P,VIEDMA 1,VIEDMA 1,Urbano,1,-62.988286338108,-40.812810765548
E,VIEDMA,V181,1.0,SV181-3,41,M,3.0,Penalizado,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,V1813P1,Correcta,P,VIEDMA 1,VIEDMA 1,Urbano,1,-62.988286338108,-40.812810765548
E,VIEDMA,V181,1.0,SV181-3,41,M,3.0,Penalizado,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,V1813P0,Correcta,P,VIEDMA 1,VIEDMA 1,Urbano,0,-62.988286338108,-40.812810765548
E,VIEDMA,V181,1.0,SV181-3,41,M,3.0,Penalizado,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,V1813G0,Penalizada,G,VIEDMA 1,VIEDMA 1,Urbano,0,-62.988286338108,-40.812810765548
E,VIEDMA,V181,1.0,SV181-3,41,M,3.0,Penalizado,V181,"JosÚ Maria Guido y Buenos Aires 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,7185.0,162.0,VIEDMA,VIEDMA 1,V1813G1,Fallida,G,VIEDMA 1,VIEDMA 1,Urbano,1,-62.988286338108,-40.812810765548
E,VIEDMA,V182,1.0,SV182-1,107,M,1.0,Penalizado,V182,"ITALIA Y COLËN 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",400.0,NED,5791.0,106.0,VIEDMA,VIEDMA 4,V1821P0,Penalizada,P,VIEDMA 4,VIEDMA 4,Urbano,0,-63.004847000517,-40.815934506638
E,VIEDMA,V182,1.0,SV182-1,107,M,1.0,Penalizado,V182,"ITALIA Y COLËN 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",400.0,NED,5791.0,106.0,VIEDMA,VIEDMA 4,V1821P1,Fallida,P,VIEDMA 4,VIEDMA 4,Urbano,1,-63.004847000517,-40.815934506638
E,VIEDMA,V182,1.0,SV182-1,107,M,1.0,Penalizado,V182,"ITALIA Y COLËN 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",400.0,NED,5791.0,106.0,VIEDMA,VIEDMA 4,V1821P2,Correcta,P,VIEDMA 4,VIEDMA 4,Urbano,2,-63.004847000517,-40.815934506638
E,VIEDMA,V182,1.0,SV182-1,107,M,1.0,Penalizado,V182,"ITALIA Y COLËN 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",400.0,NED,5791.0,106.0,VIEDMA,VIEDMA 4,V1821G0,Correcta,G,VIEDMA 4,VIEDMA 4,Urbano,0,-63.004847000517,-40.815934506638
E,VIEDMA,V182,1.0,SV182-1,107,M,1.0,Penalizado,V182,"ITALIA Y COLËN 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",400.0,NED,5791.0,106.0,VIEDMA,VIEDMA 4,V1821G1,Penalizada,G,VIEDMA 4,VIEDMA 4,Urbano,1,-63.004847000517,-40.815934506638
E,VIEDMA,V182,1.0,SV182-1,107,M,1.0,Penalizado,V182,"ITALIA Y COLËN 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",400.0,NED,5791.0,106.0,VIEDMA,VIEDMA 4,V1821G2,Correcta,G,VIEDMA 4,VIEDMA 4,Urbano,2,-63.004847000517,-40.815934506638
E,VIEDMA,V183,1.0,SV183-1,110,M,1.0,Correcto,V183,V183,400.0,NED,7091.0,125.0,VIEDMA,RURAL,V1831G0,Correcta,G,RURAL,RURAL,Rural,0,-63.031519101328,-40.814233510976
E,VIEDMA,V183,1.0,SV183-1,110,M,1.0,Correcto,V183,V183,400.0,NED,7091.0,125.0,VIEDMA,RURAL,V1831P0,Correcta,P,RURAL,RURAL,Rural,0,-63.031519101328,-40.814233510976
E,VIEDMA,V183,1.0,SV183-2,1,M,2.0,Sin medir,V183,V183,400.0,NED,7091.0,125.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.031519101328,-40.814233510976
E,VIEDMA,V183,1.0,SV183-3,3,M,3.0,Sin medir,V183,V183,400.0,NED,7091.0,125.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.031519101328,-40.814233510976
E,VIEDMA,V184,1.0,SV184-1,25,M,1.0,Fallido,V184,"Del Calden y Del Ombu 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6339.0,82.0,VIEDMA,VIEDMA 4,V1841P1,Correcta,P,VIEDMA 4,VIEDMA 4,Urbano,1,-63.022820773577,-40.811743400708
E,VIEDMA,V184,1.0,SV184-1,25,M,1.0,Fallido,V184,"Del Calden y Del Ombu 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6339.0,82.0,VIEDMA,VIEDMA 4,V1841G0,Correcta,G,VIEDMA 4,VIEDMA 4,Urbano,0,-63.022820773577,-40.811743400708
E,VIEDMA,V184,1.0,SV184-1,25,M,1.0,Fallido,V184,"Del Calden y Del Ombu 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6339.0,82.0,VIEDMA,VIEDMA 4,V1841P0,Fallida,P,VIEDMA 4,VIEDMA 4,Urbano,0,-63.022820773577,-40.811743400708
E,VIEDMA,V184,1.0,SV184-2,24,M,2.0,Sin medir,V184,"Del Calden y Del Ombu 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6339.0,82.0,VIEDMA,VIEDMA 4,,,-,,VIEDMA 4,,-1,-63.022820773577,-40.811743400708
E,VIEDMA,V184,1.0,SV184-3,25,M,3.0,Sin medir,V184,"Del Calden y Del Ombu 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6339.0,82.0,VIEDMA,VIEDMA 4,,,-,,VIEDMA 4,,-1,-63.022820773577,-40.811743400708
E,VIEDMA,V184,1.0,SV184-4,3,M,4.0,Sin medir,V184,"Del Calden y Del Ombu 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6339.0,82.0,VIEDMA,VIEDMA 4,,,-,,VIEDMA 4,,-1,-63.022820773577,-40.811743400708
E,VIEDMA,V184,1.0,SV184-5,7,M,5.0,Sin medir,V184,"Del Calden y Del Ombu 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6339.0,82.0,VIEDMA,VIEDMA 4,,,-,,VIEDMA 4,,-1,-63.022820773577,-40.811743400708
E,VIEDMA,V186,1.0,SV186-1,79,M,1.0,Correcto,V186,"SAAVEDRA Y PERITO MORENO 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,110.0,124.0,VIEDMA,VIEDMA 1,V1861P0,Correcta,P,VIEDMA 1,VIEDMA 1,Urbano,0,-62.988859142381,-40.80774118388
E,VIEDMA,V186,1.0,SV186-1,79,M,1.0,Correcto,V186,"SAAVEDRA Y PERITO MORENO 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,110.0,124.0,VIEDMA,VIEDMA 1,V1861G0,Correcta,G,VIEDMA 1,VIEDMA 1,Urbano,0,-62.988859142381,-40.80774118388
E,VIEDMA,V186,1.0,SV186-2,41,M,2.0,Sin medir,V186,"SAAVEDRA Y PERITO MORENO 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",315.0,NED,110.0,124.0,VIEDMA,VIEDMA 1,,,-,,VIEDMA 1,,-1,-62.988859142381,-40.80774118388
E,VIEDMA,V187,1.0,SV187-1,51,M,1.0,Sin medir,V187,V187,315.0,NED,5842.0,90.0,VIEDMA,VIEDMA 4,,,-,,VIEDMA 4,,-1,-63.020508774294,-40.805461366577
E,VIEDMA,V187,1.0,SV187-2,34,M,2.0,Sin medir,V187,V187,315.0,NED,5842.0,90.0,VIEDMA,VIEDMA 4,,,-,,VIEDMA 4,,-1,-63.020508774294,-40.805461366577
E,VIEDMA,V187,1.0,SV187-3,32,M,3.0,Fallido,V187,V187,315.0,NED,5842.0,90.0,VIEDMA,VIEDMA 4,V1873G0,Correcta,G,VIEDMA 4,VIEDMA 4,Urbano,0,-63.020508774294,-40.805461366577
E,VIEDMA,V187,1.0,SV187-3,32,M,3.0,Fallido,V187,V187,315.0,NED,5842.0,90.0,VIEDMA,VIEDMA 4,V1873P0,Fallida,P,VIEDMA 4,VIEDMA 4,Urbano,0,-63.020508774294,-40.805461366577
E,VIEDMA,V188,1.0,SV188-1,4,M,1.0,Correcto,V188,"EX ESCUELA DE POLICIA 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,3325.0,4.0,VIEDMA,CENTRAL T╚RMICA,V1881P0,Correcta,P,CENTRAL TERMICA,CENTRAL T╚RMICA,Rural,0,-63.00012489432,-40.851160833387
E,VIEDMA,V188,1.0,SV188-1,4,M,1.0,Correcto,V188,"EX ESCUELA DE POLICIA 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,3325.0,4.0,VIEDMA,CENTRAL T╚RMICA,V1881P1,Correcta,P,CENTRAL TERMICA,CENTRAL T╚RMICA,Rural,1,-63.00012489432,-40.851160833387
E,VIEDMA,V189,1.0,SV189-1,40,M,1.0,Sin medir,V189,"PROCREAR 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,5128.0,56.0,VIEDMA,VIEDMA 2,,,-,,VIEDMA 2,,-1,-62.981761592397,-40.82957044984
E,VIEDMA,V189,1.0,SV189-2,19,M,2.0,Penalizado,V189,"PROCREAR 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,5128.0,56.0,VIEDMA,VIEDMA 2,V1892G0,Penalizada,G,VIEDMA 2,VIEDMA 2,Urbano,0,-62.981761592397,-40.82957044984
E,VIEDMA,V189,1.0,SV189-2,19,M,2.0,Penalizado,V189,"PROCREAR 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,5128.0,56.0,VIEDMA,VIEDMA 2,V1892P1,Correcta,P,VIEDMA 2,VIEDMA 2,Urbano,1,-62.981761592397,-40.82957044984
E,VIEDMA,V189,1.0,SV189-2,19,M,2.0,Penalizado,V189,"PROCREAR 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,5128.0,56.0,VIEDMA,VIEDMA 2,V1892P2,Correcta,P,VIEDMA 2,VIEDMA 2,Urbano,2,-62.981761592397,-40.82957044984
E,VIEDMA,V189,1.0,SV189-2,19,M,2.0,Penalizado,V189,"PROCREAR 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,5128.0,56.0,VIEDMA,VIEDMA 2,V1892G2,Correcta,G,VIEDMA 2,VIEDMA 2,Urbano,2,-62.981761592397,-40.82957044984
E,VIEDMA,V189,1.0,SV189-2,19,M,2.0,Penalizado,V189,"PROCREAR 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,5128.0,56.0,VIEDMA,VIEDMA 2,V1892G1,Penalizada,G,VIEDMA 2,VIEDMA 2,Urbano,1,-62.981761592397,-40.82957044984
E,VIEDMA,V189,1.0,SV189-2,19,M,2.0,Penalizado,V189,"PROCREAR 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",100.0,NED,5128.0,56.0,VIEDMA,VIEDMA 2,V1892P0,Correcta,P,VIEDMA 2,VIEDMA 2,Urbano,0,-62.981761592397,-40.82957044984
E,VIEDMA,V190,1.0,SV190-1,7,M,1.0,Sin medir,V190,V190,100.0,NED,2624.0,19.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.033285901363,-40.827419667261
E,VIEDMA,V190,1.0,SV190-2,3,M,2.0,Sin medir,V190,V190,100.0,NED,2624.0,19.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.033285901363,-40.827419667261
E,VIEDMA,V190,1.0,SV190-3,13,M,3.0,Correcto,V190,V190,100.0,NED,2624.0,19.0,VIEDMA,RURAL,V1903P0,Correcta,P,RURAL,RURAL,Rural,0,-63.033285901363,-40.827419667261
E,VIEDMA,V190,1.0,SV190-3,13,M,3.0,Correcto,V190,V190,100.0,NED,2624.0,19.0,VIEDMA,RURAL,V1903G0,Correcta,G,RURAL,RURAL,Rural,0,-63.033285901363,-40.827419667261
E,VIEDMA,V191,1.0,SV191-1,2,M,1.0,Sin medir,V191,"94 VIV. 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",200.0,NED,6678.0,7.0,VIEDMA,RURAL,,,-,,RURAL,,-1,-63.032201933584,-40.828253042001
E,VIEDMA,V191,1.0,SV191-2,6,M,2.0,Correcto,V191,"94 VIV. 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",200.0,NED,6678.0,7.0,VIEDMA,RURAL,V1912P0,Correcta,P,RURAL,RURAL,Rural,0,-63.032201933584,-40.828253042001
E,VIEDMA,V191,1.0,SV191-2,6,M,2.0,Correcto,V191,"94 VIV. 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",200.0,NED,6678.0,7.0,VIEDMA,RURAL,V1912G0,Correcta,G,RURAL,RURAL,Rural,0,-63.032201933584,-40.828253042001
E,VIEDMA,V193,1.0,SV193-1,1,M,1.0,Sin medir,V193,V193,100.0,NED,7359.0,5.0,VIEDMA,VIEDMA 4,,,-,,VIEDMA 4,,-1,-63.011677283666,-40.802975231313
E,VIEDMA,V193,1.0,SV193-2,5,M,2.0,Penalizado,V193,V193,100.0,NED,7359.0,5.0,VIEDMA,VIEDMA 4,V1932P1,Correcta,P,VIEDMA 4,VIEDMA 4,Urbano,1,-63.011677283666,-40.802975231313
E,VIEDMA,V193,1.0,SV193-2,5,M,2.0,Penalizado,V193,V193,100.0,NED,7359.0,5.0,VIEDMA,VIEDMA 4,V1932P0,Penalizada,P,VIEDMA 4,VIEDMA 4,Urbano,0,-63.011677283666,-40.802975231313
E,VIEDMA,V194,1.0,SV194-1,15,M,1.0,Sin medir,V194,"8 DE DICIEMBRE 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",63.0,NED,1982.0,59.0,VIEDMA,CENTRAL T╚RMICA,,,-,,CENTRAL T╚RMICA,,-1,-62.985721188197,-40.837748560566
E,VIEDMA,V194,1.0,SV194-2,29,M,2.0,Correcto,V194,"8 DE DICIEMBRE 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",63.0,NED,1982.0,59.0,VIEDMA,CENTRAL T╚RMICA,V1942P0,Correcta,P,CENTRAL TERMICA,CENTRAL T╚RMICA,Rural,0,-62.985721188197,-40.837748560566
E,VIEDMA,V194,1.0,SV194-2,29,M,2.0,Correcto,V194,"8 DE DICIEMBRE 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",63.0,NED,1982.0,59.0,VIEDMA,CENTRAL T╚RMICA,V1942G0,Correcta,G,CENTRAL TERMICA,CENTRAL T╚RMICA,Rural,0,-62.985721188197,-40.837748560566
E,VIEDMA,V194,1.0,SV194-3,20,M,3.0,Sin medir,V194,"8 DE DICIEMBRE 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",63.0,NED,1982.0,59.0,VIEDMA,CENTRAL T╚RMICA,,,-,,CENTRAL T╚RMICA,,-1,-62.985721188197,-40.837748560566
E,VIEDMA,V195,1.0,SV195-1,18,M,1.0,Sin medir,V195,"8 DE DICIEMBRE 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6646.0,44.0,VIEDMA,CENTRAL T╚RMICA,,,-,,CENTRAL T╚RMICA,,-1,-62.986440722589,-40.83705645133
E,VIEDMA,V195,1.0,SV195-2,21,M,2.0,Sin medir,V195,"8 DE DICIEMBRE 0 (VIEDMA - ADOLFO ALSINA, RIO NEGRO-RIO NEGRO)",250.0,NED,6646.0,44.0,VIEDMA,CENTRAL T╚RMICA,,,-,,CENTRAL T╚RMICA,,-1,-62.986440722589,-40.83705645133
